-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 6.55738e-06 6.39134e-06
-2.5875 0 0
-2.5625 6.55738e-06 6.39134e-06
-2.5375 0 0
-2.5125 6.55738e-06 6.39134e-06
-2.4875 6.55738e-06 6.39134e-06
-2.4625 0 0
-2.4375 3.27869e-05 1.26983e-05
-2.4125 1.96721e-05 1.39874e-05
-2.3875 9.83607e-05 2.91416e-05
-2.3625 9.83607e-05 3.32751e-05
-2.3375 0.000111475 4.17566e-05
-2.3125 0.000190164 4.77159e-05
-2.2875 0.000340984 5.35943e-05
-2.2625 0.000393443 5.32724e-05
-2.2375 0.000609836 7.6626e-05
-2.2125 0.000734426 8.66964e-05
-2.1875 0.000983607 8.52459e-05
-2.1625 0.00127869 0.000108097
-2.1375 0.0016 0.00011074
-2.1125 0.00212459 0.000153392
-2.0875 0.00285902 0.000184681
-2.0625 0.00336393 0.000160963
-2.0375 0.00451803 0.000267244
-2.0125 0.00527869 0.000258476
-1.9875 0.00681311 0.000347043
-1.9625 0.00797377 0.000364581
